11,12,13,15,17,18,19,10,21,22,3,33,37,38,39,4,6,7,8,9,date,x,y,user
-82.0,-81.0,-82.0,-100.0,-74.0,-84.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-62.0,-86.0,-80.0,-70.0,-83.0,2019-09-25-185233,0.0,8.0,1.0
-86.0,-82.0,-86.0,-100.0,-80.0,-100.0,-100.0,-82.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-83.0,-52.0,-100.0,-100.0,-72.0,-100.0,2019-09-25-185243,0.0,8.0,1.0
-82.0,-76.0,-100.0,-100.0,-77.0,-82.0,-100.0,-86.0,-100.0,-100.0,-88.0,-100.0,-79.0,-100.0,-100.0,-59.0,-100.0,-76.0,-75.0,-100.0,2019-09-25-185255,0.0,9.0,1.0
-100.0,-77.0,-100.0,-100.0,-73.0,-100.0,-100.0,-82.0,-100.0,-100.0,-78.0,-100.0,-83.0,-84.0,-100.0,-49.0,-100.0,-72.0,-76.0,-100.0,2019-09-25-185353,0.0,9.0,1.0
-78.0,-79.0,-100.0,-100.0,-78.0,-73.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-73.0,-64.0,-100.0,2019-09-25-185400,0.0,9.0,1.0
-100.0,-81.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-84.0,-100.0,-100.0,-51.0,-100.0,-100.0,-71.0,-100.0,2019-09-25-185413,0.0,9.0,1.0
-76.0,-100.0,-100.0,-100.0,-82.0,-79.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-87.0,-100.0,-51.0,-100.0,-79.0,-69.0,-100.0,2019-09-25-185422,0.0,10.0,1.0
-75.0,-71.0,-82.0,-100.0,-76.0,-86.0,-100.0,-79.0,-80.0,-86.0,-100.0,-74.0,-100.0,-81.0,-100.0,-51.0,-82.0,-100.0,-100.0,-100.0,2019-09-25-190317,0.0,10.0,1.0
-76.0,-71.0,-100.0,-100.0,-70.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-52.0,-85.0,-69.0,-100.0,-100.0,2019-09-25-190327,0.0,10.0,1.0
-69.0,-71.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-75.0,-100.0,-100.0,-48.0,-81.0,-69.0,-100.0,-100.0,2019-09-25-190336,0.0,10.0,1.0
-74.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-69.0,-73.0,-82.0,-100.0,-100.0,-54.0,-100.0,-73.0,-69.0,-80.0,2019-09-25-190345,0.0,11.0,1.0
-74.0,-81.0,-100.0,-100.0,-74.0,-79.0,-100.0,-81.0,-82.0,-100.0,-71.0,-100.0,-100.0,-84.0,-100.0,-100.0,-80.0,-67.0,-68.0,-81.0,2019-09-25-190414,0.0,11.0,1.0
-72.0,-71.0,-100.0,-100.0,-68.0,-78.0,-100.0,-100.0,-100.0,-81.0,-72.0,-100.0,-81.0,-82.0,-100.0,-55.0,-82.0,-100.0,-65.0,-100.0,2019-09-25-190427,0.0,11.0,1.0
-76.0,-85.0,-100.0,-100.0,-74.0,-100.0,-100.0,-82.0,-100.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-55.0,-88.0,-100.0,-65.0,-85.0,2019-09-25-190437,0.0,11.0,1.0
-73.0,-76.0,-83.0,-100.0,-100.0,-78.0,-100.0,-79.0,-100.0,-88.0,-73.0,-100.0,-100.0,-100.0,-100.0,-51.0,-86.0,-67.0,-65.0,-84.0,2019-09-25-190445,0.0,12.0,1.0
-66.0,-72.0,-100.0,-100.0,-79.0,-81.0,-100.0,-100.0,-100.0,-100.0,-78.0,-78.0,-85.0,-84.0,-84.0,-59.0,-85.0,-73.0,-80.0,-76.0,2019-09-25-190516,0.0,12.0,1.0
-74.0,-72.0,-100.0,-100.0,-71.0,-79.0,-100.0,-79.0,-100.0,-86.0,-79.0,-100.0,-81.0,-100.0,-100.0,-56.0,-100.0,-71.0,-70.0,-81.0,2019-09-25-190526,0.0,12.0,1.0
-68.0,-79.0,-86.0,-100.0,-68.0,-100.0,-100.0,-100.0,-89.0,-82.0,-79.0,-100.0,-85.0,-100.0,-82.0,-55.0,-89.0,-71.0,-70.0,-81.0,2019-09-25-190535,0.0,12.0,1.0
-73.0,-100.0,-81.0,-100.0,-75.0,-79.0,-100.0,-100.0,-100.0,-83.0,-67.0,-100.0,-100.0,-100.0,-100.0,-62.0,-80.0,-68.0,-73.0,-83.0,2019-09-25-190607,0.0,13.0,1.0
-78.0,-69.0,-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-70.0,-85.0,-68.0,-81.0,-79.0,2019-09-25-190742,0.0,13.0,1.0
-75.0,-74.0,-100.0,-100.0,-67.0,-73.0,-100.0,-77.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-55.0,-85.0,-73.0,-71.0,-80.0,2019-09-25-190752,0.0,13.0,1.0
-79.0,-75.0,-100.0,-100.0,-68.0,-100.0,-100.0,-76.0,-100.0,-100.0,-77.0,-100.0,-100.0,-87.0,-82.0,-70.0,-88.0,-69.0,-74.0,-86.0,2019-09-25-190800,0.0,13.0,1.0
-100.0,-72.0,-79.0,-100.0,-68.0,-80.0,-100.0,-100.0,-100.0,-80.0,-74.0,-100.0,-80.0,-100.0,-100.0,-60.0,-100.0,-100.0,-68.0,-81.0,2019-09-25-190807,0.0,14.0,1.0
-80.0,-64.0,-82.0,-100.0,-82.0,-82.0,-100.0,-85.0,-82.0,-81.0,-74.0,-75.0,-100.0,-100.0,-84.0,-68.0,-83.0,-78.0,-85.0,-79.0,2019-09-25-190836,0.0,14.0,1.0
-80.0,-66.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-80.0,-100.0,-75.0,-100.0,-79.0,-100.0,-100.0,-61.0,-100.0,-80.0,-76.0,-80.0,2019-09-25-190845,0.0,14.0,1.0
